month,day,hour,temperature_2m,dew_point_2m,rain,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,month,day,hour
5,14,0,13.818999,12.669,0.7,16.641972,128.85338,28.44,0,5,14,0
5,14,1,13.568999,12.8689995,0.5,14.88242,147.84773,26.28,0,5,14,1
5,14,2,13.469,12.818999,1.6,16.1198,156.29735,28.08,0,5,14,2
5,14,3,13.269,12.669,1.6,17.643673,178.83089,34.92,0,5,14,3
5,14,4,13.219,12.419,0.5,14.471821,185.7105,30.599998,0,5,14,4
5,14,5,12.919,12.318999,0.1,13.684735,178.4926,24.84,1,5,14,5
5,14,6,12.919,12.169,0.2,13.896187,163.44286,24.119999,1,5,14,6
5,14,7,13.219,12.219,0.1,15.463244,167.90526,27.72,1,5,14,7
5,14,8,14.269,12.219,0.1,20.721119,172.01076,37.44,1,5,14,8
5,14,9,14.669,11.719,0.4,22.881956,167.27565,43.92,1,5,14,9
5,14,10,15.169,11.769,0,22.768398,161.56496,43.199997,1,5,14,10
5,14,11,15.219,11.469,0,23.806318,159.64668,44.28,1,5,14,11
5,14,12,15.318999,11.419,0.1,24.20314,157.249,45.719997,1,5,14,12
5,14,13,14.769,12.068999,0.2,23.023117,153.03436,45.719997,1,5,14,13
5,14,14,15.1189995,11.6189995,0,20.808498,142.73352,43.56,1,5,14,14
5,14,15,15.769,11.469,0,21.67487,138.36655,41.399998,1,5,14,15
5,14,16,15.3689995,11.3689995,0,20.674156,125.07384,41.039997,1,5,14,16
5,14,17,15.068999,11.419,0,19.652176,118.442825,38.519997,1,5,14,17
5,14,18,14.719,11.3689995,0,18.837322,116.0753,36,1,5,14,18
5,14,19,14.219,10.919,0,20.390114,132.13753,36,1,5,14,19
5,14,20,13.669,10.769,0.2,16.323528,138.57643,35.64,0,5,14,20
5,14,21,13.519,11.019,0.2,17.072504,132.43619,28.8,0,5,14,21
5,14,22,13.019,11.169,0.2,16.055355,137.72638,29.16,0,5,14,22
5,14,23,13.068999,11.3689995,0,14.05845,129.80553,27,0,5,14,23
5,15,0,13.019,11.3689995,0,13.779114,146.7251,24.119999,0,5,15,0
5,15,1,12.719,11.1189995,0,10.8955765,172.40544,19.8,0,5,15,1
5,15,2,12.1189995,10.769,0,10.440001,180,18.72,0,5,15,2
5,15,3,11.969,10.669,0,8.759178,170.53775,17.64,0,5,15,3
5,15,4,11.419,10.419,0,8.854829,153.43501,15.119999,0,5,15,4
5,15,5,11.318999,10.318999,0,10.144082,152.52565,16.919998,1,5,15,5
5,15,6,12.419,10.719,0,14.372974,157.93205,23.4,1,5,15,6
5,15,7,13.019,10.669,0,16.62249,162.3498,30.239998,1,5,15,7
5,15,8,13.568999,10.519,0,17.418196,161.93944,32.760002,1,5,15,8
5,15,9,14.1189995,10.169,0,17.873556,152.4028,34.92,1,5,15,9
5,15,10,14.469,10.318999,0,16.904673,153.43501,34.92,1,5,15,10
5,15,11,14.6189995,10.1189995,0.1,17.414474,150.2552,35.28,1,5,15,11
5,15,12,14.568999,10.019,0.1,17.906157,149.82657,35.64,1,5,15,12
5,15,13,15.519,10.269,0,15.315873,150.42226,35.28,1,5,15,13
5,15,14,16.119,10.169,0,12.313894,142.12495,31.68,1,5,15,14
5,15,15,16.319,9.969,0,11.246759,129.80553,26.64,1,5,15,15
5,15,16,16.419,9.6189995,0,11.304229,127.23492,24.84,1,5,15,16
5,15,17,16.219,9.318999,0,10.948973,117.40749,23.759998,1,5,15,17
5,15,18,15.419,9.469,0,10.30883,114.775116,21.96,1,5,15,18
5,15,19,14.318999,10.019,0,8.4042845,99.865746,18.359999,1,5,15,19
5,15,20,12.919,9.8689995,0,10.1376915,96.11541,16.56,0,5,15,20
5,15,21,12.669,9.769,0,12.371645,98.3658,20.519999,0,5,15,21
5,15,22,12.3689995,9.469,0,11.928989,95.19434,21.599998,0,5,15,22
5,15,23,11.919,9.769,0,11.252519,97.35229,20.16,0,5,15,23
5,16,0,11.568999,10.269,0,9.0645685,96.84268,19.08,0,5,16,0
5,16,1,11.219,9.8689995,0,8.049845,79.69521,14.04,0,5,16,1
5,16,2,11.068999,10.219,0,6.489992,86.82024,13.32,0,5,16,2
5,16,3,11.219,10.469,0,5.3999996,53.13002,10.440001,0,5,16,3
5,16,4,10.818999,10.219,0,6.9153743,51.34017,11.5199995,0,5,16,4
5,16,5,10.8689995,10.318999,0,7.2,53.13002,11.879999,1,5,16,5
5,16,6,12.169,11.068999,0,8.0899935,57.724377,14.04,1,5,16,6
5,16,7,13.269,11.6189995,0,5.154415,65.22488,15.4800005,1,5,16,7
5,16,8,14.269,12.269,0,3.319036,49.398785,11.5199995,1,5,16,8
5,16,9,14.919,12.068999,0.1,4.3498964,65.55606,16.199999,1,5,16,9
5,16,10,14.669,12.419,0.3,6.9899354,78.11137,17.28,1,5,16,10
5,16,11,14.419,11.969,1,9.178235,78.6901,21.599998,1,5,16,11
5,16,12,14.568999,12.519,0.7,5.0142193,111.03758,18.359999,1,5,16,12
5,16,13,14.169,12.818999,0.8,3.563818,224.9999,15.84,1,5,16,13
5,16,14,14.818999,12.6189995,0.4,7.172949,197.52567,16.919998,1,5,16,14
5,16,15,14.969,11.969,0.2,7.754637,201.80147,19.08,1,5,16,15
5,16,16,14.969,11.269,0.1,6.763786,205.2011,19.08,1,5,16,16
5,16,17,14.969,10.818999,0,4.8965297,216.02747,16.919998,1,5,16,17
5,16,18,14.469,11.068999,0,6.379216,196.38962,13.32,1,5,16,18
5,16,19,13.3689995,11.719,0,6.151683,200.55612,13.679999,1,5,16,19
5,16,20,12.3689995,11.669,0.1,3.8773184,201.80147,11.159999,0,5,16,20
5,16,21,11.6189995,11.219,0,4.510787,208.61037,6.8399997,0,5,16,21
5,16,22,10.769,10.519,0,5.3999996,180,9,0,5,16,22
5,16,23,9.769,9.6189995,0,8.12197,192.80426,10.440001,0,5,16,23
5,17,0,9.019,9.019,0,8.557102,165.37909,10.799999,0,5,17,0
5,17,1,10.1189995,10.1189995,0,6.193674,144.46223,9,0,5,17,1
5,17,2,9.068999,9.068999,0,6.6185193,112.38018,9.36,0,5,17,2
5,17,3,8.719,8.719,0,8.473393,102.26476,10.08,0,5,17,3
5,17,4,9.1189995,9.1189995,0,6.924738,98.97255,10.08,0,5,17,4
5,17,5,10.1189995,10.068999,0,3.6179552,84.2895,8.64,1,5,17,5
5,17,6,11.969,11.519,0,4.6800003,112.61991,10.08,1,5,17,6
5,17,7,13.469,11.469,0,6.638072,167.4712,15.119999,1,5,17,7
5,17,8,14.6189995,11.269,0,8.427383,160.0168,19.08,1,5,17,8
5,17,9,15.419,11.1189995,0,8.905908,165.96373,21.24,1,5,17,9
5,17,10,16.069,10.919,0,8.557102,157.75093,21.24,1,5,17,10
5,17,11,16.669,10.919,0,8.905908,165.96373,21.96,1,5,17,11
5,17,12,16.919,11.219,0,9.826088,171.57312,23.039999,1,5,17,12
5,17,13,16.719,12.169,0.1,11.165805,181.84756,25.56,1,5,17,13
5,17,14,16.319,12.269,0,11.252519,187.35228,26.28,1,5,17,14
5,17,15,15.818999,11.969,0,10.587917,197.81898,25.56,1,5,17,15
5,17,16,15.469,11.769,0,7.9036193,210.0685,23.759998,1,5,17,16
5,17,17,15.219,11.6189995,0,6.792466,212.00534,19.08,1,5,17,17
5,17,18,14.818999,11.3689995,0,6.3690495,227.29063,15.84,1,5,17,18
5,17,19,13.8689995,11.469,0,4.829907,243.43501,13.32,1,5,17,19
5,17,20,12.318999,11.068999,0,4.73506,278.74606,8.28,0,5,17,20
5,17,21,12.068999,10.8689995,0,5.315336,298.30066,8.64,0,5,17,21
5,17,22,11.8689995,10.769,0,6.4096174,308.15726,10.08,0,5,17,22
5,17,23,11.318999,10.519,0,5.692099,304.69522,10.440001,0,5,17,23
5,18,0,11.1189995,10.419,0,6.12,298.0724,9.72,0,5,18,0
5,18,1,11.318999,10.568999,0,6.9247384,332.1028,9.36,0,5,18,1
5,18,2,10.669,9.919,0,8.905908,345.9637,10.440001,0,5,18,2
5,18,3,11.068999,9.919,0,7.072878,345.25638,10.440001,0,5,18,3
5,18,4,9.8689995,9.1189995,0,8.373386,25.463305,10.08,0,5,18,4
5,18,5,11.818999,10.318999,0,7.7879906,33.6901,12.599999,1,5,18,5
5,18,6,13.169,10.8689995,0.1,8.209263,52.124958,13.32,1,5,18,6
5,18,7,13.669,12.019,0.3,6.489992,56.3099,12.599999,1,5,18,7
5,18,8,14.1189995,12.219,0.9,4.510787,118.61037,11.5199995,1,5,18,8
5,18,9,14.3689995,12.419,0.2,3.319036,130.60121,11.159999,1,5,18,9
5,18,10,14.568999,12.6189995,0.9,1.835647,258.6901,9.72,1,5,18,10
5,18,11,15.419,13.068999,0.3,1.8,216.86998,9,1,5,18,11
5,18,12,17.219,14.068999,0.2,2.1897945,260.53775,16.919998,1,5,18,12
5,18,13,17.619001,13.719,0.2,2.7416782,336.8014,16.199999,1,5,18,13
5,18,14,18.819,13.769,0.1,4.3498964,65.55606,17.64,1,5,18,14
5,18,15,18.919,13.519,0.1,5.7599998,90,18.359999,1,5,18,15
5,18,16,17.869001,14.019,0.1,5.815978,111.801476,17.64,1,5,18,16
5,18,17,16.369001,14.068999,1.5,7.0911775,156.0375,24.48,1,5,18,17
5,18,18,16.269001,14.269,0,2.6208394,195.94547,16.199999,1,5,18,18
5,18,19,15.669,14.3689995,0,5.315336,208.30066,9.72,1,5,18,19
5,18,20,13.6189995,13.3689995,0,5.3517847,227.72638,9.72,0,5,18,20
5,18,21,12.919,12.719,0,4.6800003,292.6199,8.28,0,5,18,21
5,18,22,12.318999,11.969,0,5.495161,301.60745,9,0,5,18,22
5,18,23,12.818999,12.219,0,7.6367526,351.87,13.32,0,5,18,23
5,19,0,12.769,12.169,0,9.339208,27.552727,15.4800005,0,5,19,0
5,19,1,12.8689995,9.568999,0,12.245293,24.304548,24.119999,0,5,19,1
5,19,2,11.568999,8.019,0,12.245293,24.304548,20.519999,0,5,19,2
5,19,3,10.568999,7.669,0,10.630672,28.30066,20.519999,0,5,19,3
5,19,4,9.568999,7.7190003,0,10.703569,19.653913,18,0,5,19,4
5,19,5,9.469,7.919,0,13.979871,11.888645,23.759998,1,5,19,5
5,19,6,10.719,8.719,0,15.827721,17.198626,26.64,1,5,19,6
5,19,7,11.919,9.6189995,0,16.171976,16.82149,30.239998,1,5,19,7
5,19,8,13.318999,10.269,0,15.716793,20.095322,30.960001,1,5,19,8
5,19,9,14.919,10.769,0,13.53236,28.610369,30.599998,1,5,19,9
5,19,10,17.169,10.919,0,11.709688,44.999897,27.72,1,5,19,10
5,19,11,18.269001,11.219,0,11.019764,51.632477,25.56,1,5,19,11
5,19,12,18.869001,12.219,0,7.342588,78.6901,24.48,1,5,19,12
5,19,13,19.919,11.318999,0,5.506941,78.6901,20.519999,1,5,19,13
